PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Jalen Hood-Schifino,21.0,27,284.57166666666666,116,38,28,11,4,21,0.302,0.184,0.581
Jalen Hood-Schifino,21.0,15,530.4966666666667,330,72,82,12,9,48,0.473,0.432,0.8
Jalen Johnson,22.0,56,1888.8666666666666,896,488,203,67,47,101,0.511,0.355,0.728
Jalen Lecque,24.0,31,776.1716666666666,410,117,127,38,25,73,0.43,0.277,0.655
Jalen Lecque,24.0,3,10.931666666666667,4,1,2,0,1,1,0.5,0.0,0.0
Jalen McDaniels,26.0,50,538.0066666666667,169,79,37,19,6,30,0.344,0.169,0.73
Jalen Pickett,24.0,32,277.755,104,36,49,10,5,19,0.488,0.385,0.636
Jalen Pickett,24.0,17,618.3,298,105,144,26,6,44,0.437,0.348,0.8
Jalen Slawson,24.0,30,1033.17,408,243,118,35,43,74,0.478,0.264,0.716
Jalen Slawson,24.0,19,168.305,37,33,17,6,5,14,0.433,0.167,0.818
Jalen Smith,24.0,61,1046.625,601,337,63,17,38,44,0.592,0.424,0.692
Jalen Suggs,23.0,75,2024.59,943,229,205,106,47,132,0.471,0.397,0.756
Jalen Williams,23.0,72,2245.1983333333333,1376,286,324,80,46,125,0.54,0.431,0.813
Jalen Wilson,23.0,48,814.4733333333334,302,170,58,16,7,25,0.427,0.357,0.807
Jalen Wilson,23.0,11,385.2366666666667,209,82,40,8,4,16,0.442,0.275,0.729
Jamal Bey,24.0,28,637.7766666666666,164,118,27,29,11,19,0.382,0.304,0.778
Jamal Cain,25.0,32,425.31666666666666,190,66,15,13,7,19,0.469,0.365,0.825
Jamal Cain,25.0,9,361.635,213,104,37,22,12,32,0.503,0.368,0.875
Jamal Murray,27.0,59,1861.37,1250,242,384,57,39,125,0.481,0.425,0.853
Jamaree Bouyea,25.0,34,1293.8216666666667,581,205,247,73,47,73,0.473,0.374,0.696
Jamaree Bouyea,25.0,9,94.9,21,19,11,1,0,9,0.357,0.111,0.0
Jamaree Bouyea,25.0,5,130.875,51,24,35,7,3,10,0.422,0.273,0.833
Jamari Wheeler,26.0,2,4.4,0,0,0,0,0,2,0.0,0.0,0.0
James Akinjo,23.0,18,383.4766666666667,163,44,75,19,1,32,0.48,0.547,0.538
James Banks III,26.0,30,643.895,164,160,44,21,50,36,0.542,0.0,0.464
James Bouknight,23.0,20,221.63333333333333,122,39,11,7,3,10,0.404,0.319,0.8
James Caron Butler Jr.,24.0,5,48.63333333333333,7,4,1,0,1,3,0.375,0.167,0.0
James Harden,34.0,72,2469.6683333333335,1192,369,614,77,57,185,0.428,0.381,0.878
James Johnson,37.0,9,47.195,8,4,8,5,1,5,0.3,0.0,1.0
James Nnaji,19.0,6,104.77666666666667,23,38,3,1,12,8,0.667,0.0,0.583
James Wiseman,23.0,65,1143.3266666666666,479,358,56,12,41,70,0.602,0.167,0.69
Jamorko Pickett,26.0,32,915.5366666666666,421,196,74,39,15,68,0.454,0.373,0.854
Jamorko Pickett,26.0,4,31.301666666666666,6,7,0,1,1,1,0.154,0.111,0.5
"Janiel ""JJ"" Romer Rosario",24.0,6,79.60833333333333,16,22,2,1,3,3,0.269,0.154,0.0
Jarace Walker,20.0,37,460.8566666666667,177,94,53,20,16,26,0.383,0.325,0.667
Jarace Walker,20.0,13,454.35,273,75,60,13,15,37,0.46,0.378,0.833
Jared Brownridge,29.0,34,847.4333333333333,323,58,60,15,2,16,0.396,0.405,0.7
Jared Butler,23.0,40,565.6516666666666,251,58,126,29,8,50,0.488,0.308,0.861
Jared Butler,23.0,14,458.18333333333334,263,44,102,22,5,36,0.472,0.353,0.92
Jared Butler,23.0,7,160.75666666666666,115,15,29,11,2,19,0.471,0.442,0.941
Jared Rhoden,24.0,29,1064.7316666666666,605,182,88,40,20,68,0.442,0.388,0.814
Jared Rhoden,24.0,21,324.25,116,52,18,7,14,11,0.505,0.375,0.75
Jared Wilson-Frame,27.0,13,252.88166666666666,79,31,18,7,1,12,0.341,0.311,1.0
Jaren Jackson Jr.,24.0,66,2124.18,1486,365,154,80,106,160,0.444,0.32,0.808
Jaren Lewis,27.0,1,10.083333333333334,0,2,1,2,0,1,0.0,0.0,0.0
Jarkel Joiner,25.0,30,879.7266666666667,333,95,135,30,5,42,0.441,0.277,0.805
Jarkel Joiner,25.0,4,47.833333333333336,17,5,2,0,0,3,0.35,0.2,0.5
Jarred Vanderbilt,25.0,29,581.2366666666667,150,138,36,36,5,28,0.518,0.296,0.667
Jarrett Allen,26.0,77,2442.0616666666665,1271,811,210,53,81,121,0.634,0.0,0.742
Jarrett Culver,25.0,29,933.545,607,200,113,54,23,73,0.453,0.38,0.733
Jarrey Foster,27.0,30,503.5566666666667,191,89,23,15,8,12,0.423,0.275,0.538
Jarron Cumberland,26.0,25,659.48,277,115,97,43,15,33,0.39,0.246,0.753
Jasmine Dickey,24.0,14,87.465,29,11,1,4,1,5,0.382,0.0,0.5
Jasmine Thomas,34.0,32,409.97,85,34,42,9,6,21,0.273,0.242,0.909
Jason Preston,24.0,31,1084.36,510,296,301,48,16,86,0.499,0.442,0.873
Jason Preston,24.0,7,71.13333333333334,12,17,16,2,1,2,0.316,0.0,0.0
Jason Preston,24.0,5,116.55833333333334,45,26,30,3,2,8,0.463,0.222,0.714
Javan Johnson,25.0,34,792.2116666666667,384,105,39,11,12,28,0.406,0.38,0.857
Javan Johnson,25.0,6,77.75,26,10,3,1,2,5,0.32,0.235,1.0
Javante McCoy,26.0,27,462.225,220,80,49,21,4,33,0.471,0.266,0.696
Javante McCoy,26.0,6,92.40666666666667,29,14,11,3,1,5,0.407,0.429,1.0
Javon Freeman-Liberty,24.0,22,770.0983333333334,533,150,95,31,5,50,0.469,0.356,0.815
Javon Freeman-Liberty,24.0,22,403.03833333333336,153,70,40,10,4,25,0.444,0.238,0.917
Javon Freeman-Liberty,24.0,5,148.27166666666668,106,23,22,3,5,10,0.493,0.462,0.774
Javonte Cooke,24.0,32,1127.1683333333333,539,163,119,34,23,82,0.445,0.375,0.709
Javonte Cooke,24.0,5,82.475,32,11,4,2,3,3,0.387,0.313,0.75
Javonte Green,30.0,10,221.76833333333335,128,68,8,13,7,15,0.489,0.355,0.824
Javonte Green,30.0,9,230.4,110,67,5,10,8,7,0.6,0.37,0.769
Javonte Smart,25.0,9,210.76166666666666,122,33,41,10,1,8,0.484,0.361,0.68
Javonte Smart,25.0,6,204.93666666666667,111,16,34,4,2,14,0.5,0.333,0.818
Jawun Evans,27.0,4,45.38333333333333,12,6,6,1,2,4,0.3,0.25,0.833
Jaxson Hayes,24.0,70,877.1333333333333,303,211,33,34,29,43,0.72,0.0,0.622
Jay Huff,26.0,20,49.325,23,11,2,2,3,1,0.6,0.333,1.0
Jay Huff,26.0,8,242.92333333333335,163,62,13,3,32,16,0.525,0.366,0.875
Jay Huff,26.0,2,34.85,7,7,2,0,5,2,0.429,0.25,0.0
Jay Scrubb,23.0,5,102.08166666666666,72,18,7,6,4,10,0.463,0.4,0.778
Jayce Johnson,26.0,20,507.59166666666664,205,216,23,11,20,25,0.541,0.0,0.5
Jayce Johnson,26.0,5,81.06666666666666,28,34,6,1,2,8,0.474,0.0,0.714
Jaycee Hillsman,28.0,18,191.93,70,49,14,7,5,5,0.418,0.368,0.6
Jaylen Brown,27.0,70,2342.5216666666665,1610,387,249,83,37,166,0.499,0.354,0.703
Jaylen Martin,20.0,28,689.02,345,116,49,20,14,39,0.51,0.305,0.8
Jaylen Martin,20.0,3,89.1,39,8,10,3,2,6,0.4,0.267,0.733
Jaylen Nowell,24.0,28,780.365,488,99,101,24,6,61,0.44,0.385,0.868
Jaylen Nowell,24.0,13,213.76333333333332,81,24,19,4,2,7,0.436,0.207,0.778
Jaylen Sebree,26.0,1,16.816666666666666,5,2,1,0,0,2,0.5,0.333,0.0
Jaylen Sims,25.0,34,1163.7933333333333,566,199,107,40,9,57,0.461,0.366,0.88
Jaylen Sims,25.0,1,16.9,9,1,3,0,0,1,0.6,0.667,0.5
Jaylin Galloway,21.0,7,142.53666666666666,33,24,10,2,9,8,0.406,0.143,0.667
Jaylin Galloway,21.0,2,9.566666666666666,2,0,2,0,1,0,0.333,0.0,0.0
Jaylin Williams,22.0,73,1006.28,309,262,120,32,31,39,0.419,0.352,0.804
Jaysean Paige,29.0,15,321.9266666666667,146,29,27,16,6,26,0.394,0.354,0.833
Jayson Tatum,26.0,74,2645.213333333333,1987,601,364,75,43,188,0.471,0.376,0.833
Jazian Gortman,21.0,27,511.76166666666666,255,65,103,14,1,78,0.406,0.306,0.636
Jazian Gortman,21.0,5,45.416666666666664,24,4,5,0,1,12,0.417,0.222,0.5
Jedidiah Tsasa,21.0,1,10.55,2,2,0,0,0,0,0.333,0.0,0.0
Jeff Dowtin Jr.,27.0,20,648.9716666666667,381,57,108,23,7,27,0.491,0.387,0.906
Jeff Dowtin Jr.,27.0,12,142.01666666666668,52,20,27,7,1,5,0.556,0.474,0.75
Jeff Green,37.0,78,1307.3383333333334,509,178,70,16,31,46,0.456,0.331,0.819
Jennie Simms,30.0,6,70.28166666666667,13,13,3,2,0,6,0.286,0.0,0.714
Jerami Grant,30.0,54,1830.1866666666667,1132,191,152,45,34,116,0.451,0.402,0.817
Jeremiah Robinson-Earl,23.0,39,334.31333333333333,115,76,21,10,4,16,0.474,0.333,0.75
Jeremiah Robinson-Earl,23.0,1,22.866666666666667,7,8,0,1,0,1,0.333,0.5,0.0
Jeremiah Tilmon,25.0,32,814.7533333333333,371,224,55,16,38,62,0.614,0.2,0.656
Jeremy Lamb,32.0,9,228.75166666666667,135,60,20,13,13,11,0.48,0.379,0.727
Jeremy Pargo,38.0,14,192.135,70,17,39,5,1,22,0.378,0.27,0.667
Jeremy Sochan,21.0,74,2193.095,861,476,249,62,40,140,0.438,0.308,0.771
Jeremy Tyler,33.0,11,126.37,40,43,2,3,3,9,0.441,0.0,0.857
Jericho Sims,25.0,45,584.7833333333333,92,147,25,8,19,16,0.691,0.0,0.667
Jermaine Haley,27.0,1,22.93,3,3,0,2,1,0,0.5,1.0,0.0
Jermaine Samuels Jr.,25.0,25,876.335,489,198,113,24,15,59,0.483,0.326,0.652
Jermaine Samuels Jr.,25.0,20,223.835,88,43,24,6,7,10,0.485,0.316,0.783
Jerome Robinson,27.0,22,80.71666666666667,31,6,5,1,3,2,0.333,0.118,0.636
Jerome Robinson,27.0,2,25.69,16,3,6,0,1,3,0.5,0.2,0.8
Jessica Shepard,27.0,21,564.6633333333333,171,149,67,12,2,30,0.516,0.0,0.774
Jett Howard,20.0,29,927.735,536,108,75,23,19,57,0.447,0.377,0.813
Jett Howard,20.0,21,156.94666666666666,69,15,16,6,4,11,0.362,0.333,0.571
Jevon Carter,28.0,72,1003.6016666666667,357,60,94,37,16,36,0.378,0.329,0.571
Jewell Loyd,30.0,38,1343.455,939,178,131,38,16,105,0.37,0.356,0.888
Jhonathan Dunn,26.0,1,3.3,0,1,0,0,0,0,0.0,0.0,0.0
Jimmy Butler III,34.0,60,2042.0583333333334,1246,318,298,79,17,102,0.499,0.414,0.858
Jimmy Whitt,27.0,22,282.855,108,54,17,6,5,8,0.532,0.0,0.714
Jocelyn Willoughby,26.0,29,192.43,35,23,11,3,0,8,0.4,0.438,1.0
Jock Landale,28.0,56,763.46,274,172,65,20,33,31,0.515,0.25,0.8
Joe Harris,32.0,16,169.97833333333332,39,13,10,3,2,4,0.359,0.333,0.5
Joe Ingles,36.0,68,1169.0316666666668,296,142,203,43,5,67,0.436,0.435,0.824
Joe Wieskamp,24.0,31,881.9433333333334,402,170,32,31,24,33,0.5,0.367,0.707
Joe Wieskamp,24.0,4,95.52,54,6,1,1,4,4,0.429,0.273,0.857
Joel Ayayi,24.0,6,81.77666666666667,25,11,10,3,2,8,0.6,0.667,0.5
Joel Embiid,30.0,39,1309.3716666666667,1353,430,219,46,66,150,0.529,0.388,0.883
Joey Baker,23.0,9,120.81,41,13,4,2,2,4,0.395,0.269,1.0
Joey Calcaterra,25.0,13,182.53666666666666,50,20,9,12,0,6,0.322,0.316,0.0
Joey Hauser,24.0,34,744.81,221,115,36,16,11,26,0.424,0.323,0.75
Joey Hauser,24.0,8,133.31666666666666,37,32,14,2,0,4,0.353,0.333,1.0
John Butler Jr.,21.0,33,643.1883333333334,221,111,15,13,51,10,0.467,0.427,0.813
John Butler Jr.,21.0,4,47.01,17,8,2,2,2,1,0.545,0.667,0.5
John Collins,26.0,68,1901.06,1027,575,77,40,61,98,0.532,0.371,0.795
John Jenkins,33.0,16,534.4416666666667,280,31,46,21,2,25,0.477,0.478,1.0
John Knight III,25.0,31,371.84166666666664,128,73,70,27,10,41,0.421,0.25,0.632
John Konchar,28.0,55,1173.5733333333333,235,257,110,51,51,46,0.423,0.317,0.84
Johnny Davis,22.0,54,728.9966666666667,217,91,43,24,11,19,0.405,0.37,0.633
Johnny Davis,22.0,6,166.98666666666668,51,24,16,12,3,8,0.361,0.211,0.667
Johnny Juzang,23.0,26,512.075,239,59,39,5,4,30,0.48,0.445,0.667
Johnny Juzang,23.0,22,726.19,444,91,65,15,15,44,0.436,0.32,0.935
Joirdon Nicholas,25.0,26,513.3733333333333,205,157,40,19,17,39,0.497,0.375,0.442
Jon Elmore,28.0,16,249.47166666666666,59,29,32,10,4,15,0.23,0.245,0.778
Jonas Valančiūnas,32.0,82,1924.8316666666667,1002,721,173,33,68,111,0.559,0.308,0.785
Jonathan Isaac,26.0,58,914.61,393,260,30,43,70,27,0.51,0.375,0.72
Jonathan Kuminga,21.0,74,1949.5133333333333,1188,355,163,55,36,122,0.529,0.321,0.746
Jonquel Jones,30.0,40,1001.215,453,336,73,23,51,83,0.527,0.352,0.863
Jontay Porter,24.0,26,359.73833333333334,115,82,60,20,20,21,0.385,0.333,0.833
Jontay Porter,24.0,7,211.53166666666667,92,75,43,11,18,14,0.344,0.298,0.636
Jontay Porter,24.0,5,66.83333333333333,27,23,4,5,10,6,0.423,0.4,0.111
Jordan Bell,29.0,22,566.89,269,163,102,31,61,53,0.643,0.227,0.679
Jordan Bowden,27.0,25,692.905,339,76,45,26,4,18,0.461,0.446,0.714
Jordan Bowden,27.0,4,56.21666666666667,33,3,4,3,1,2,0.464,0.333,0.333
Jordan Clarkson,32.0,55,1682.3416666666667,942,188,277,35,6,146,0.413,0.294,0.881
Jordan Ford,26.0,24,752.4333333333333,372,65,101,25,6,26,0.496,0.433,0.943
Jordan Ford,26.0,12,187.90333333333334,97,15,32,6,0,11,0.507,0.379,0.824
Jordan Goldwire,25.0,3,19.428333333333335,0,2,0,3,0,0,0.0,0.0,0.0
Jordan Goodwin,25.0,57,1055.77,368,253,155,48,18,56,0.369,0.298,0.746
Jordan Goodwin,25.0,1,18.166666666666668,12,3,4,2,0,0,0.385,0.333,0.5
Jordan Hall,22.0,30,683.5516666666666,226,134,99,17,7,45,0.373,0.358,0.882
Jordan Hall,22.0,5,98.17166666666667,27,12,5,6,2,5,0.478,0.308,1.0
Jordan Hawkins,22.0,72,1301.09,588,174,81,28,7,57,0.373,0.353,0.78
Jordan Hawkins,22.0,2,75.35,51,9,7,3,1,6,0.415,0.435,0.667
Jordan Horston,23.0,36,806.14,249,182,58,44,21,71,0.367,0.244,0.712
Jordan Jackson,27.0,16,107.03,29,16,3,1,2,1,0.333,0.111,0.5
Jordan McLaughlin,28.0,56,626.12,195,72,110,35,7,19,0.483,0.472,0.722
Jordan Miller,24.0,23,697.405,517,152,48,28,11,40,0.483,0.308,0.821
Jordan Miller,24.0,13,157.54166666666666,47,24,14,6,2,6,0.463,0.333,0.714
Jordan Murphy,27.0,7,128.34333333333333,43,35,5,5,2,4,0.464,0.0,0.8
Jordan Nwora,25.0,52,711.3933333333333,364,149,62,26,13,53,0.462,0.336,0.83
Jordan Poole,25.0,78,2345.555,1356,212,343,86,25,188,0.413,0.326,0.877
Jordan Schakel,26.0,11,311.3566666666667,139,60,12,8,1,11,0.392,0.393,0.778
Jordan Tucker,26.0,7,105.485,43,13,5,4,1,6,0.406,0.4,0.692
Jordan Usher,26.0,4,86.065,40,14,10,8,0,6,0.485,0.267,0.8
Jordan Walker,24.0,20,559.86,429,45,96,22,6,67,0.47,0.416,0.902
Jordan Walker,24.0,4,62.835,52,7,14,5,0,4,0.386,0.481,0.714
Jordan Walsh,20.0,27,804.285,396,202,37,25,22,54,0.426,0.361,0.739
Jordan Walsh,20.0,14,217.27333333333334,95,41,13,10,2,12,0.418,0.361,0.762
Jordin Canada,28.0,38,1237.415,505,116,228,86,9,103,0.404,0.333,0.873
Jorge de la Serna,25.0,2,3.453333333333333,0,0,0,0,0,0,0.0,0.0,0.0
Jose Alvarado,26.0,56,1028.37,397,128,117,59,15,40,0.412,0.377,0.673
Josh Carlton,25.0,4,36.36333333333334,17,12,0,3,2,5,0.538,0.0,0.429
Josh Christopher,22.0,23,641.0566666666666,390,103,75,34,11,58,0.449,0.366,0.853
Josh Giddey,21.0,80,2011.5583333333334,986,514,386,52,44,168,0.475,0.337,0.806
Josh Green,23.0,57,1504.72,469,184,130,47,9,60,0.479,0.385,0.684
Josh Hagins,30.0,29,654.8783333333333,151,74,167,43,7,44,0.384,0.293,0.5
Josh Hart,29.0,81,2706.7716666666665,761,675,331,75,23,118,0.434,0.31,0.791
Josh Minott,21.0,37,229.245,132,45,13,9,13,10,0.467,0.231,0.8
Josh Minott,21.0,8,278.03333333333336,176,51,26,10,12,14,0.507,0.303,0.882
Josh Nzeakor,27.0,21,270.7866666666667,83,53,16,3,7,14,0.611,0.0,0.722
Josh Okogie,25.0,60,959.715,277,154,64,48,24,36,0.417,0.309,0.745
Josh Reaves,27.0,30,569.5883333333334,218,82,79,48,11,53,0.446,0.226,0.731
Josh Richardson,30.0,43,1102.83,425,121,105,24,14,36,0.444,0.347,0.944
Joshua Alexander,24.0,7,105.315,16,31,2,1,4,4,0.368,0.167,0.5
Joshua Obiesie,24.0,26,346.36833333333334,169,70,53,17,18,46,0.442,0.357,0.741
Joshua Primo,21.0,30,926.6833333333333,501,114,104,37,27,66,0.469,0.369,0.758
Joshua Primo,21.0,2,10.266666666666667,2,1,0,0,1,4,0.333,0.0,0.0
Joyner Holmes,26.0,34,355.505,113,84,28,9,10,19,0.373,0.313,0.762
Jrue Holiday,34.0,69,2263.278333333333,860,373,333,61,53,124,0.48,0.429,0.833
Juan Toscano-Anderson,31.0,11,52.663333333333334,7,14,4,1,1,2,0.25,0.25,0.0
Juan Toscano-Anderson,31.0,6,163.615,72,22,25,4,3,24,0.448,0.444,0.667
Jules Bernard,24.0,23,750.23,456,140,84,23,10,62,0.447,0.339,0.911
Jules Bernard,24.0,23,199.54166666666666,108,35,22,4,1,14,0.459,0.432,0.667
Julian Champagnie,23.0,79,1609.6283333333333,604,241,120,52,45,67,0.408,0.366,0.821
Julian Phillips,20.0,44,417.6566666666667,124,48,13,9,9,16,0.441,0.34,0.643
Julian Phillips,20.0,4,123.32833333333333,67,17,4,5,4,7,0.5,0.5,0.824
Julian Strawther,22.0,55,690.165,318,84,56,21,9,26,0.377,0.308,0.732
Julian Strawther,22.0,2,65.95666666666666,49,5,7,1,3,3,0.4,0.391,0.875
Julian Washburn,32.0,32,915.9583333333334,139,118,51,23,11,23,0.431,0.454,0.333
Julius Randle,29.0,46,1630.095,1102,423,229,25,12,159,0.472,0.311,0.781
Justice Sueing,25.0,2,30.566666666666666,10,8,1,2,2,1,0.556,0.0,0.0
Justin Bean,27.0,5,93.955,39,19,7,1,4,5,0.533,0.462,1.0
Justin Champagnie,23.0,24,896.0483333333333,531,197,76,49,35,67,0.49,0.335,0.778
Justin Champagnie,23.0,15,234.83833333333334,89,53,19,10,9,10,0.41,0.289,0.8
Justin Champagnie,23.0,4,114.23333333333333,52,33,11,1,4,11,0.392,0.304,0.714
Justin Gorham,25.0,4,33.49666666666667,2,13,0,0,0,2,0.143,0.0,0.0
Justin Holiday,35.0,58,862.0133333333333,234,71,67,36,9,14,0.454,0.404,0.75
Justin Jackson,29.0,28,998.1816666666666,548,149,104,22,14,34,0.445,0.383,0.879
Justin Jackson,27.0,9,136.58333333333334,51,30,9,4,3,5,0.409,0.231,0.667
Justin Jackson,29.0,2,0.7,0,0,0,0,0,0,0.0,0.0,0.0
Justin Johnson,24.0,1,3.3,0,1,0,0,0,0,0.0,0.0,0.0
Justin Kier,26.0,20,281.06166666666667,79,52,40,11,3,30,0.4,0.385,0.857
Justin Kier,26.0,3,35.63333333333333,2,5,11,0,0,5,0.0,0.0,1.0
Justin Lewis,22.0,29,418.1433333333333,150,92,23,6,8,24,0.448,0.196,0.389
Justin Lewis,22.0,2,28.183333333333334,9,8,2,1,1,5,0.5,0.0,1.0
Justin Minaya,25.0,39,443.39,78,69,23,12,15,12,0.308,0.228,0.529
Justin Minaya,25.0,9,291.57,146,61,36,11,5,17,0.5,0.352,0.765
Justin Powell,23.0,28,635.3,177,71,41,19,1,18,0.449,0.374,0.818
Justin Powell,23.0,3,25.208333333333332,6,3,2,1,0,1,0.286,0.333,0.0
Justin Robinson,26.0,6,93.31666666666666,41,10,16,4,1,6,0.278,0.278,0.941
Justin Wright-Foreman,26.0,12,358.01666666666665,220,30,51,6,1,30,0.445,0.356,0.762
Justise Winslow,28.0,20,591.1783333333333,333,171,56,35,22,60,0.473,0.299,0.667
Justyn Hamilton,25.0,3,37.778333333333336,15,10,0,0,0,0,0.389,0.25,0.0
Justyn Mutts,25.0,3,36.88333333333333,6,3,5,1,0,3,0.5,0.667,0.0
Jusuf Nurkić,29.0,76,2078.035,829,837,301,81,80,175,0.51,0.244,0.64
K.C. Ndefo,24.0,12,97.72666666666667,20,28,4,3,5,5,0.5,0.0,0.429
KJ Martin,23.0,60,746.495,224,131,51,22,12,32,0.536,0.286,0.537
KJ Williams,24.0,30,578.8116666666666,297,185,41,18,14,27,0.456,0.306,0.64
KJ Williams,24.0,4,68.85833333333333,31,28,2,3,1,4,0.448,0.111,0.571
Kadi Sissoko,25.0,40,336.3233333333333,59,62,8,3,5,26,0.371,0.167,0.625
Kahleah Copper,29.0,38,1184.2516666666668,710,167,77,35,10,94,0.448,0.404,0.77
Kai Jones,23.0,5,123.875,39,24,3,11,7,9,0.625,0.333,0.727
Kai Jones,23.0,2,47.735,22,15,7,5,3,1,0.6,0.0,0.6
Kai Sotto,22.0,2,21.533333333333335,6,6,2,0,4,4,0.3,0.0,0.0
Kaiden Rice,25.0,23,478.92,188,72,11,11,3,18,0.323,0.32,0.9
Kaila Charles,26.0,4,41.12833333333333,6,5,1,1,0,0,0.25,0.0,0.0
Kaiser Gates,27.0,32,840.14,370,158,58,20,11,36,0.439,0.396,0.857
Kaiser Gates,27.0,1,7.433333333333334,0,1,0,0,0,0,0.0,0.0,0.0
Kalani Brown,27.0,32,523.98,249,143,33,7,22,42,0.629,0.0,0.802
Kaleb Johnson,27.0,24,297.35,154,76,16,10,7,12,0.571,0.0,0.579
Kalob Ledoux,26.0,14,195.68833333333333,56,29,14,6,0,17,0.279,0.2,0.857
Kamaka Hepa,24.0,3,32.79333333333334,6,7,1,1,0,2,1.0,0.0,0.667
Kamar Baldwin,26.0,3,41.55,16,4,10,4,1,1,0.389,0.222,0.0
Kameron Hankerson,25.0,24,290.185,106,38,18,10,7,18,0.404,0.377,0.667
Kameron Hankerson,25.0,4,14.133333333333333,0,2,0,0,0,0,0.0,0.0,0.0
Kaodirichi Akobundo-Ehiogu,24.0,2,8.116666666666667,0,0,0,0,0,2,0.0,0.0,0.0
Karl-Anthony Towns,28.0,62,2025.565,1349,515,189,43,41,177,0.504,0.416,0.873
Karlie Samuelson,29.0,34,888.1666666666666,261,101,68,22,3,30,0.463,0.426,0.941
Karlo Matković,23.0,10,313.2416666666667,173,80,24,8,18,16,0.615,0.333,0.75
Karlo Matković,23.0,4,80.96666666666667,28,17,4,4,9,11,0.357,0.0,0.8
Kawhi Leonard,33.0,68,2330.04,1613,416,244,111,59,119,0.525,0.417,0.885
Kayana Traylor,24.0,8,34.815,8,1,3,2,0,3,0.3,0.0,1.0
Kayla McBride,32.0,38,1207.5616666666667,542,122,85,47,6,65,0.424,0.342,0.867
Kayla Thornton,31.0,40,693.2566666666667,178,141,27,28,10,20,0.433,0.313,0.767
Keaton Wallace,25.0,3,48.185,21,5,9,3,0,2,0.4,0.3,1.0
Keegan Murray,23.0,79,2650.5333333333333,1242,426,130,82,63,72,0.457,0.362,0.84
Keifer Sykes,30.0,25,599.3216666666667,205,64,79,23,4,26,0.393,0.266,0.917
Keifer Sykes,30.0,4,51.8,17,5,9,4,0,8,0.6,0.5,0.75
Keita Bates-Diop,28.0,53,664.59,197,110,38,25,22,15,0.434,0.304,0.762
Keldon Johnson,24.0,69,2038.3616666666667,1084,377,195,51,20,100,0.454,0.346,0.792
Kelly Olynyk,33.0,78,1758.73,762,411,347,74,30,152,0.555,0.387,0.833
Kelly Oubre Jr.,28.0,68,2055.32,1049,341,101,77,47,87,0.441,0.311,0.75
Kelsey Mitchell,28.0,40,1348.5116666666668,728,65,125,37,2,92,0.441,0.398,0.824
Kelsey Plum,29.0,39,1264.7183333333332,728,95,177,43,0,82,0.475,0.389,0.912
Kendall Brown,21.0,21,720.7683333333333,376,94,59,18,12,48,0.497,0.25,0.731
Kendall Brown,21.0,20,156.975,64,25,8,5,8,10,0.489,0.333,0.714
Kendric Davis,25.0,34,1066.225,637,155,301,43,0,74,0.422,0.358,0.762
Kendric Davis,25.0,7,162.985,72,22,28,7,1,8,0.4,0.351,0.583
Kennedy Chandler,21.0,33,896.1383333333333,474,96,165,52,14,62,0.481,0.348,0.773
Kennedy Chandler,21.0,5,151.34333333333333,70,26,27,10,4,9,0.357,0.143,0.581
Kenneth Faried,34.0,30,774.595,381,337,49,18,44,55,0.622,0.222,0.677
Kenneth Lofton Jr.,21.0,21,198.30166666666668,96,38,33,6,5,14,0.462,0.292,0.654
Kenneth Lofton Jr.,21.0,19,571.475,477,180,83,19,30,66,0.56,0.313,0.67
Kenneth Lofton Jr.,21.0,6,172.65,106,43,15,13,5,17,0.451,0.44,0.677
Kenrich Williams,29.0,69,1029.0066666666667,325,209,93,38,9,32,0.468,0.397,0.5
Kent Bazemore,34.0,22,527.6533333333333,234,106,51,32,19,45,0.395,0.33,0.76
Kentavious Caldwell-Pope,31.0,76,2401.7566666666667,766,183,183,98,42,75,0.46,0.406,0.894
Keon Ellis,24.0,63,1142.3383333333334,386,155,100,68,33,48,0.468,0.412,0.769
Keon Johnson,22.0,26,718.9166666666666,473,167,89,28,13,51,0.478,0.379,0.803
Keon Johnson,22.0,5,61.401666666666664,31,7,3,3,1,5,0.381,0.4,0.917
Keon Johnson,22.0,1,1.0,0,0,0,0,0,0,0.0,0.0,0.0
Keshawn Justice,24.0,21,605.9133333333333,242,89,34,16,4,14,0.389,0.403,0.692
Keshawn Justice,24.0,6,130.275,56,37,9,7,3,2,0.375,0.25,1.0
Kessler Edwards,23.0,60,434.8016666666667,159,69,26,16,6,18,0.417,0.346,0.714
Kessler Edwards,23.0,4,124.18833333333333,81,31,6,6,5,5,0.459,0.286,1.0
Kevin Durant,35.0,75,2790.6366666666668,2032,495,378,69,91,244,0.523,0.413,0.856
Kevin Huerter,25.0,64,1562.2266666666667,655,224,166,45,23,53,0.443,0.361,0.766
Kevin Knox II,24.0,31,560.2333333333333,223,75,23,13,7,22,0.462,0.33,0.909
Kevin Knox II,24.0,11,364.06166666666667,249,97,31,9,12,27,0.454,0.371,0.667
Kevin Love,35.0,55,924.2633333333333,485,338,115,18,10,48,0.44,0.344,0.787
Kevin Obanor,25.0,33,861.445,363,224,33,9,17,42,0.463,0.277,0.738
Kevin Obanor,25.0,1,9.226666666666667,0,1,0,0,0,1,0.0,0.0,0.0
