PLAYER_NAME,AGE,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT
Jahmir Young,24.0,6,29.666666666666668,11,3,6,0,0,1,0.8,0.5,1.0
Jahmir Young,24.0,5,89.16666666666667,46,16,14,2,1,7,0.429,0.182,0.778
Jaime Jaquez Jr.,24.0,68,1424.3183333333334,622,306,173,64,14,106,0.469,0.317,0.759
Jaire Grayer,28.0,1,1.4166666666666667,0,0,0,0,0,0,0.0,0.0,0.0
Jake LaRavia,23.0,66,1349.28,458,259,158,62,23,86,0.475,0.423,0.678
Jake LaRavia,23.0,5,139.03166666666667,88,21,16,14,1,14,0.458,0.333,0.833
Jake Stephens,25.0,8,171.93333333333334,93,54,10,3,9,11,0.523,0.371,0.75
Jakia Brown-Turner,24.0,2,7.971666666666667,2,1,0,1,0,0,0.0,0.0,1.0
Jakob Poeltl,29.0,57,1685.7483333333332,824,547,158,66,71,111,0.627,0.333,0.674
Jalen Adaway,26.0,28,658.2466666666667,278,105,49,26,8,28,0.419,0.325,0.76
Jalen Bridges,24.0,31,1043.4566666666667,443,178,48,40,24,30,0.419,0.384,0.794
Jalen Bridges,24.0,13,119.84666666666666,63,15,5,6,1,5,0.408,0.381,0.875
Jalen Brunson,28.0,65,2300.7083333333335,1690,187,475,60,8,164,0.488,0.383,0.821
Jalen Crutcher,25.0,30,1112.7266666666667,582,96,208,21,5,91,0.475,0.401,0.897
Jalen Duren,21.0,78,2033.5483333333334,918,807,209,54,89,136,0.692,0.0,0.669
Jalen Green,23.0,82,2697.11,1723,377,282,71,27,203,0.423,0.354,0.813
Jalen Hood-Schifino,22.0,15,314.6766666666667,106,27,37,5,7,18,0.378,0.304,0.857
Jalen Hood-Schifino,22.0,3,76.00333333333333,81,6,14,1,0,9,0.571,0.5,0.8
Jalen Johnson,23.0,36,1284.1783333333333,680,359,181,56,36,106,0.5,0.312,0.746
Jalen Lewis,20.0,11,51.98,7,9,3,2,1,0,0.75,1.0,0.0
Jalen Lewis,20.0,1,3.1333333333333333,0,0,0,0,0,0,0.0,0.0,0.0
Jalen McDaniels,27.0,30,918.0716666666667,415,218,80,30,26,79,0.468,0.378,0.797
Jalen McDaniels,27.0,4,7.335,0,0,1,1,0,0,0.0,0.0,0.0
Jalen Pickett,25.0,53,766.24,214,82,118,19,6,27,0.402,0.376,0.75
Jalen Slawson,25.0,34,1024.4416666666666,406,242,111,35,44,77,0.463,0.252,0.724
Jalen Slawson,25.0,5,72.04833333333333,18,14,2,4,5,8,0.353,0.2,0.5
Jalen Smith,25.0,64,962.3833333333333,524,357,65,17,44,37,0.466,0.324,0.809
Jalen Suggs,24.0,35,1002.4533333333334,567,141,129,51,33,102,0.41,0.314,0.882
Jalen Thomas,24.0,25,349.3566666666667,105,96,19,7,15,18,0.527,0.333,0.4
Jalen Williams,24.0,69,2236.673333333333,1490,369,354,111,46,150,0.484,0.365,0.789
Jalen Wilson,24.0,84,2178.4583333333335,858,293,150,43,5,89,0.405,0.358,0.826
Jamal Bey,25.0,33,786.4866666666667,338,98,78,32,15,54,0.389,0.36,0.739
Jamal Bieniemy,25.0,9,149.275,33,16,21,8,3,3,0.4,0.267,0.5
Jamal Cain,26.0,37,501.79833333333335,196,85,22,23,9,22,0.43,0.325,0.68
Jamal Murray,28.0,67,2418.346666666667,1436,261,403,91,33,138,0.474,0.393,0.886
Jamal Shead,22.0,80,1569.5333333333333,574,132,335,64,12,127,0.406,0.321,0.747
Jamaree Bouyea,26.0,21,708.145,409,84,98,33,23,35,0.525,0.37,0.784
Jamaree Bouyea,26.0,8,193.07,90,24,28,16,6,15,0.384,0.258,0.842
Jamaree Bouyea,26.0,5,61.7,17,5,10,4,2,8,0.5,0.2,0.667
Jamarion Sharp,23.0,29,627.3583333333333,185,209,29,15,93,34,0.618,0.0,0.677
Jamarion Sharp,23.0,5,73.235,13,23,2,0,13,5,0.667,0.0,0.25
Jameer Nelson Jr.,23.0,30,571.475,339,83,70,37,8,50,0.473,0.292,0.754
Jameer Nelson Jr.,23.0,8,89.25,33,6,10,0,0,5,0.277,0.267,0.6
James Akinjo,24.0,25,859.2566666666667,393,77,203,43,6,60,0.436,0.417,0.857
James Akinjo,24.0,2,10.266666666666667,4,0,2,0,0,4,1.0,0.0,0.0
James Banks III,27.0,21,412.38666666666666,114,132,17,8,32,29,0.505,0.0,0.667
James Banks III,27.0,7,101.71,42,29,3,3,12,6,0.514,0.0,0.8
James Bishop IV,25.0,1,7.35,3,1,1,1,0,1,1.0,1.0,0.0
James Bouknight,24.0,23,636.355,291,139,122,23,17,82,0.441,0.304,0.633
James Caron Butler Jr.,25.0,4,28.9,6,5,0,0,1,1,0.286,0.25,0.5
James Harden,35.0,79,2789.036666666667,1802,456,687,118,55,341,0.41,0.352,0.874
James Johnson,38.0,12,36.61666666666667,8,6,4,0,2,4,0.364,0.0,0.0
James Wiseman,24.0,1,4.633333333333334,6,1,0,0,0,0,0.5,0.0,1.0
Jamir Chaplin,24.0,2,8.766666666666667,2,1,0,0,0,0,0.25,0.0,0.0
Jamison Battle,24.0,64,1111.4533333333334,456,163,58,18,10,28,0.438,0.416,0.9
Jamison Battle,24.0,13,375.755,160,55,18,4,4,14,0.531,0.524,0.714
Jamuni McNeace,29.0,2,10.733333333333333,6,4,2,0,1,2,1.0,0.0,0.0
Jarace Walker,21.0,79,1322.2033333333334,533,258,129,58,29,100,0.466,0.411,0.693
Jarace Walker,21.0,1,42.13333333333333,20,12,10,3,3,6,0.533,0.4,0.333
Jared Brownridge,30.0,29,792.7083333333334,241,57,58,14,3,22,0.325,0.29,0.667
Jared Butler,24.0,60,1043.735,541,110,220,42,13,80,0.448,0.355,0.824
Jared Butler,24.0,2,60.666666666666664,45,9,13,1,1,3,0.577,0.429,0.75
Jared McCain,21.0,31,781.1766666666666,447,95,78,22,0,50,0.412,0.346,0.864
Jared Rhoden,25.0,26,816.65,494,179,89,33,17,57,0.507,0.393,0.648
Jared Rhoden,25.0,14,226.16333333333333,118,42,16,10,2,9,0.483,0.308,0.88
Jared Rhoden,25.0,5,95.63333333333334,47,18,10,3,1,5,0.447,0.316,0.875
Jaren Jackson Jr.,25.0,74,2206.951666666667,1641,417,148,92,113,153,0.488,0.375,0.781
Jarkel Joiner,26.0,32,654.5316666666666,372,94,90,19,3,30,0.416,0.355,0.679
Jarkel Joiner,26.0,5,99.615,38,15,17,4,0,6,0.375,0.357,0.6
Jarod Lucas,25.0,22,754.6583333333333,387,59,65,15,3,34,0.412,0.432,0.794
Jarod Lucas,25.0,4,53.333333333333336,30,4,4,1,0,3,0.421,0.357,0.9
Jarred Vanderbilt,26.0,36,580.8583333333333,147,182,41,35,10,29,0.488,0.281,0.556
Jarrett Allen,27.0,82,2296.0533333333333,1103,798,158,77,73,97,0.706,0.0,0.718
Jarrett Culver,26.0,34,938.9733333333334,474,168,65,31,23,53,0.453,0.337,0.695
Jarrett Culver,26.0,5,119.6,49,31,19,6,2,12,0.415,0.235,0.688
Jarron Cumberland,27.0,25,800.7016666666667,489,117,129,34,22,50,0.473,0.461,0.838
Jason Preston,25.0,2,32.95,10,7,6,1,0,2,0.3,0.75,0.5
Javan Johnson,26.0,33,959.0483333333333,535,137,50,26,23,52,0.44,0.398,0.903
Javan Johnson,26.0,2,24.933333333333334,13,5,1,1,1,2,0.455,0.429,0.0
Javante McCoy,27.0,4,67.89666666666666,41,7,6,1,2,4,0.486,0.25,1.0
Javante McCoy,27.0,4,52.166666666666664,19,10,8,4,0,4,0.4,0.143,0.667
Javon Freeman-Liberty,25.0,11,367.6933333333333,211,74,41,5,5,20,0.411,0.356,0.618
Javon Freeman-Liberty,25.0,4,74.72833333333334,57,13,6,3,2,5,0.388,0.364,0.786
Javonte Cooke,25.0,31,847.7233333333334,516,155,81,30,8,75,0.431,0.328,0.662
Javonte Green,31.0,68,1257.8333333333333,347,218,56,65,31,32,0.429,0.326,0.724
Javonte Smart,26.0,32,921.825,486,84,136,36,8,56,0.452,0.375,0.776
Javonte Smart,26.0,5,71.43333333333334,31,3,14,5,1,8,0.321,0.353,0.778
Jawun Evans,28.0,4,67.16666666666667,4,9,14,3,1,4,0.182,0.0,0.0
Jaxson Hayes,25.0,56,1092.6833333333334,383,269,58,31,51,43,0.722,0.0,0.622
Jay Huff,27.0,64,748.0316666666666,439,129,38,16,56,34,0.515,0.405,0.786
Jay Huff,27.0,5,130.53333333333333,84,25,8,1,11,10,0.621,0.357,0.778
Jay Huff,27.0,1,33.53333333333333,21,10,4,2,4,4,0.389,0.25,0.6
Jay Nagle,25.0,2,12.7,5,2,0,0,0,2,1.0,1.0,0.667
Jay Scrubb,24.0,31,764.8583333333333,495,130,62,44,20,63,0.431,0.335,0.667
Jayce Johnson,27.0,5,68.70166666666667,38,22,2,2,2,3,0.625,0.0,0.667
Jayden Hardaway,25.0,2,3.1783333333333332,1,0,0,0,0,0,0.0,0.0,0.5
Jaykwon Walton,23.0,4,72.46833333333333,19,9,1,3,4,2,0.417,0.333,1.0
Jaykwon Walton,23.0,1,3.5166666666666666,0,0,0,0,0,0,0.0,0.0,0.0
Jaylan Gainey,25.0,23,292.3466666666667,74,81,17,8,36,15,0.627,0.0,0.5
Jaylen Brown,28.0,63,2157.9283333333333,1398,368,286,73,19,162,0.463,0.324,0.764
Jaylen Clark,23.0,44,593.9566666666667,178,59,29,47,4,10,0.428,0.4,0.769
Jaylen Clark,23.0,4,154.21333333333334,64,27,11,9,2,8,0.412,0.444,0.636
Jaylen Martin,21.0,20,560.01,282,73,46,21,4,17,0.442,0.244,0.707
Jaylen Martin,21.0,16,238.62666666666667,78,44,17,9,0,12,0.419,0.304,0.9
Jaylen Martin,21.0,5,128.01666666666668,51,30,12,12,2,11,0.39,0.118,0.85
Jaylen Nowell,25.0,25,866.2816666666666,601,104,141,30,12,56,0.515,0.463,0.892
Jaylen Nowell,25.0,8,168.075,67,20,18,1,4,8,0.356,0.296,0.636
Jaylen Sims,26.0,33,1088.05,645,173,100,27,7,61,0.444,0.37,0.846
Jaylen Sims,26.0,6,111.80833333333334,42,6,12,3,1,8,0.429,0.4,0.8
Jaylen Sims,26.0,6,64.155,17,9,4,0,1,2,0.571,0.8,0.714
Jaylen Wells,21.0,87,2277.1783333333333,931,295,144,52,10,74,0.424,0.353,0.839
Jaylin Galloway,22.0,5,49.516666666666666,12,8,3,0,1,4,0.417,0.286,0.0
Jaylin Williams,23.0,47,784.055,278,262,120,22,29,35,0.439,0.399,0.767
Jaylin Williams,24.0,26,494.84166666666664,223,75,38,7,11,20,0.527,0.397,0.813
Jaylin Williams,24.0,3,23.308333333333334,8,4,1,1,1,1,0.2,0.0,1.0
Jaylon Tyson,22.0,52,583.765,244,131,66,20,4,42,0.47,0.356,0.833
Jaylon Tyson,22.0,5,169.93333333333334,84,43,26,4,3,22,0.508,0.55,0.545
Jaylyn Sherrod,23.0,10,36.68666666666667,19,3,5,3,1,2,0.5,0.333,0.5
Jayson Tatum,27.0,72,2623.8166666666666,1932,623,431,76,38,209,0.452,0.343,0.814
Jayvon Graves,26.0,3,33.721666666666664,15,10,3,1,1,1,0.313,0.2,0.667
Jazian Gortman,22.0,27,933.975,567,107,178,38,15,135,0.471,0.298,0.86
Jazian Gortman,22.0,21,161.75166666666667,77,18,26,6,1,22,0.438,0.452,0.7
Jeff Dowtin Jr.,28.0,44,708.0833333333334,336,69,94,28,13,19,0.5,0.413,0.745
Jeff Dowtin Jr.,28.0,8,269.885,198,23,30,9,3,10,0.484,0.397,0.789
Jeff Green,38.0,32,396.44666666666666,172,58,20,6,4,9,0.504,0.367,0.808
Jemerrio Jones,30.0,4,52.53333333333333,8,14,1,5,3,5,0.4,0.0,0.0
Jerami Grant,31.0,47,1523.5866666666666,677,163,101,41,46,65,0.373,0.365,0.849
Jeremiah Robinson-Earl,24.0,66,1238.9,418,315,88,39,7,51,0.455,0.341,0.836
Jeremy Jones,29.0,34,638.5766666666667,186,98,33,40,8,19,0.358,0.314,0.667
Jeremy Sochan,22.0,54,1363.9683333333332,617,352,128,45,27,84,0.535,0.308,0.696
Jericho Sims,26.0,53,631.245,98,197,33,10,19,33,0.634,0.0,0.615
Jermaine Samuels Jr.,26.0,34,1082.1816666666666,401,230,79,35,12,53,0.486,0.262,0.618
Jermaine Samuels Jr.,26.0,5,66.99166666666666,31,16,8,5,3,6,0.625,0.4,0.692
Jesse Edwards,25.0,18,452.2133333333333,210,152,24,18,39,31,0.61,0.0,0.425
Jesse Edwards,25.0,7,92.48333333333333,28,22,6,1,5,5,0.435,0.0,0.5
Jessika Carter,25.0,2,4.303333333333334,0,0,0,0,0,0,0.0,0.0,0.0
Jett Howard,21.0,63,781.4066666666666,324,73,54,14,11,42,0.391,0.314,0.657
Jevon Carter,29.0,36,320.5733333333333,153,39,40,13,3,11,0.377,0.333,0.8
Jewell Loyd,31.0,37,1246.055,729,166,135,52,8,85,0.36,0.274,0.881
Jhonathan Dunn,27.0,30,452.03333333333336,219,46,21,8,11,19,0.49,0.459,0.789
Jiahao Yu,22.0,2,19.516666666666666,6,7,0,0,1,1,0.286,0.0,0.5
Jimmy Butler III,35.0,55,1746.135,964,296,298,77,18,74,0.504,0.308,0.842
Jimmy Whitt,28.0,2,5.216666666666667,0,0,0,0,0,1,0.0,0.0,0.0
Jock Landale,29.0,42,500.0233333333333,200,137,37,13,10,21,0.533,0.423,0.675
Joe Ingles,37.0,19,114.08666666666667,15,11,23,2,0,9,0.261,0.2,0.0
Joe Wieskamp,25.0,5,32.21666666666667,21,6,0,0,0,1,0.636,0.571,0.75
Joel Embiid,31.0,19,574.3933333333333,452,155,85,14,18,62,0.444,0.299,0.882
Joel Soriano,25.0,28,545.3433333333334,179,183,18,4,36,23,0.559,1.0,0.781
Joey Baker,24.0,16,147.47,72,22,10,3,1,15,0.379,0.308,0.667
Joey Calcaterra,26.0,12,72.96666666666667,21,9,5,3,0,5,0.5,0.333,0.0
Joey Hauser,25.0,31,607.7466666666667,149,144,40,19,6,30,0.4,0.309,0.875
Joey Hauser,25.0,4,54.02333333333333,12,6,0,2,1,6,0.5,0.333,0.0
John Butler Jr.,22.0,27,690.105,185,100,29,17,44,10,0.406,0.355,0.769
John Butler Jr.,22.0,5,88.48,26,12,6,5,3,1,0.321,0.294,0.75
John Collins,27.0,40,1220.4916666666666,758,327,80,39,40,103,0.527,0.399,0.848
John Knight III,26.0,27,505.2033333333333,148,80,75,36,10,34,0.55,0.111,0.773
John Konchar,29.0,46,558.2233333333334,112,151,42,30,14,16,0.451,0.371,0.875
John Ukomadu,23.0,32,739.4966666666667,308,112,23,32,28,31,0.522,0.466,0.556
Johnny Davis,23.0,36,298.74333333333334,107,50,14,17,8,8,0.433,0.265,0.609
Johnny Davis,23.0,7,223.41166666666666,97,32,15,9,5,14,0.447,0.333,0.6
Johnny Davis,30.0,1,26.033333333333335,8,5,4,3,5,3,0.5,0.0,1.0
Johnny Furphy,20.0,54,495.3466666666667,159,95,23,25,14,20,0.377,0.294,0.828
Johnny Furphy,20.0,10,333.625,143,96,18,12,10,21,0.453,0.327,0.619
Johnny Juzang,24.0,64,1269.83,571,184,68,39,8,36,0.429,0.376,0.849
Joirdon Nicholas,26.0,19,253.66833333333332,134,70,11,3,7,20,0.545,0.0,0.609
Joirdon Nicholas,26.0,2,13.566666666666666,5,3,1,0,2,2,0.286,0.0,0.25
Jon Elmore,29.0,34,938.075,353,120,172,48,17,48,0.405,0.335,0.836
Jonas Valančiūnas,33.0,81,1523.7633333333333,843,627,164,37,46,120,0.55,0.216,0.879
Jonathan Isaac,27.0,71,1090.015,380,314,40,61,80,33,0.414,0.258,0.682
Jonathan Kuminga,22.0,47,1144.08,719,217,104,38,21,71,0.454,0.305,0.668
Jonathan Mogbo,23.0,65,1311.505,396,318,150,56,35,73,0.44,0.239,0.726
Jonathan Mogbo,23.0,12,363.57666666666665,149,93,51,14,12,25,0.526,0.4,0.774
Jonquel Jones,31.0,39,1164.47,553,350,126,30,50,92,0.538,0.388,0.788
Jordan Bowden,28.0,34,1070.3366666666666,468,146,80,30,10,29,0.42,0.304,0.769
Jordan Bowden,28.0,3,77.39833333333333,40,11,7,5,0,2,0.387,0.4,0.909
Jordan Clarkson,33.0,37,962.47,600,118,138,31,9,86,0.408,0.362,0.797
Jordan Ford,27.0,5,130.60166666666666,75,15,18,1,1,9,0.527,0.423,1.0
Jordan Ford,27.0,2,52.15,39,6,6,3,0,3,0.652,0.5,0.833
Jordan Goodwin,26.0,29,542.575,161,112,42,30,11,26,0.438,0.382,0.818
Jordan Goodwin,26.0,14,357.095,205,83,45,28,7,25,0.409,0.301,0.778
Jordan Hall,23.0,32,1044.3416666666667,434,184,215,37,23,107,0.382,0.325,0.839
Jordan Hall,23.0,4,80.24666666666667,26,16,7,6,4,5,0.474,0.545,0.5
Jordan Hawkins,23.0,61,1449.2666666666667,669,174,76,34,25,77,0.363,0.325,0.811
Jordan Henderson,26.0,7,226.12166666666667,75,35,9,8,0,16,0.403,0.289,0.667
Jordan Horston,24.0,39,871.2433333333333,266,168,69,50,26,66,0.493,0.25,0.721
Jordan Jackson,28.0,31,541.3533333333334,203,63,32,34,10,25,0.471,0.118,0.688
Jordan Lathon,25.0,32,670.2916666666666,167,92,97,33,10,43,0.354,0.274,0.25
Jordan McLaughlin,29.0,46,314.27666666666664,98,30,51,16,1,16,0.431,0.413,0.773
Jordan Miller,25.0,42,560.5266666666666,279,79,47,24,9,37,0.473,0.345,0.802
Jordan Miller,25.0,6,188.52,147,32,18,5,3,15,0.511,0.294,0.867
Jordan Minor,25.0,31,377.0,181,106,14,8,10,18,0.463,0.0,0.816
Jordan Poole,26.0,68,2000.8866666666668,1391,203,303,86,27,204,0.432,0.378,0.883
Jordan Schakel,27.0,29,675.82,242,89,36,14,10,26,0.397,0.37,0.938
Jordan Swing,34.0,10,108.83833333333334,49,20,10,7,0,5,0.462,0.419,0.0
Jordan Tucker,27.0,17,287.56666666666666,140,43,17,4,9,10,0.381,0.357,1.0
Jordan Tucker,27.0,5,74.14,37,6,2,1,4,3,0.522,0.563,1.0
Jordan Walsh,21.0,57,539.31,127,102,30,18,16,28,0.333,0.224,0.552
Jordan Wright,24.0,26,530.1683333333333,217,81,40,37,11,43,0.427,0.307,0.774
Jordin Canada,29.0,20,623.6916666666667,211,69,116,32,5,42,0.39,0.281,0.781
Jose Alvarado,27.0,56,1365.9,579,136,259,74,14,86,0.392,0.359,0.811
Joseph Girard III,24.0,2,28.766666666666666,7,5,3,1,0,0,0.222,0.143,1.0
Josh Bannan,24.0,5,62.665,18,22,3,1,0,6,0.375,0.0,0.75
Josh Christopher,23.0,22,264.86833333333334,159,36,25,19,7,19,0.467,0.426,0.917
Josh Christopher,23.0,19,652.6116666666667,397,93,77,37,15,57,0.415,0.298,0.776
Josh Giddey,22.0,70,2116.641666666667,1022,566,503,84,45,202,0.465,0.378,0.781
Josh Green,24.0,68,1887.5033333333333,506,172,108,74,15,70,0.428,0.391,0.681
Josh Hart,30.0,77,2896.83,1051,737,453,119,27,158,0.525,0.333,0.776
Josh Minott,22.0,51,424.44,198,81,25,22,16,21,0.473,0.292,0.872
Josh Oduro,24.0,28,838.4416666666667,346,244,96,26,27,56,0.525,0.091,0.788
Josh Oduro,24.0,2,41.23166666666667,8,12,6,0,1,5,0.308,0.0,0.0
Josh Okogie,26.0,40,624.9783333333334,283,113,33,48,19,31,0.443,0.348,0.741
Josh Pierre-Louis,24.0,3,10.233333333333333,0,0,1,1,0,2,0.0,0.0,0.0
Josh Reaves,28.0,21,272.19666666666666,74,33,22,24,6,19,0.409,0.346,0.75
Josh Richardson,31.0,8,149.49,32,12,12,8,1,8,0.289,0.273,1.0
Josiah-Jordan James,24.0,26,636.4983333333333,176,80,45,22,10,19,0.432,0.417,0.857
Josiah-Jordan James,24.0,3,35.166666666666664,3,11,3,3,1,1,0.125,0.25,0.0
Jourdan Smith,24.0,1,3.5,0,1,0,0,0,0,0.0,0.0,0.0
Joyner Holmes,27.0,27,230.69833333333332,79,49,25,6,6,21,0.423,0.194,0.636
Jrue Holiday,35.0,62,1896.0683333333334,686,265,239,66,27,77,0.443,0.353,0.909
Juan Toscano-Anderson,32.0,26,902.155,448,193,101,46,21,70,0.41,0.313,0.819
Judah Mintz,21.0,24,854.61,509,83,133,40,4,50,0.447,0.266,0.78
Judah Mintz,21.0,8,153.65166666666667,76,9,12,10,0,12,0.476,0.167,0.795
Jules Bernard,25.0,13,389.73333333333335,250,62,50,11,3,34,0.453,0.32,0.815
Jules Bernard,25.0,5,101.845,63,23,7,0,0,9,0.405,0.4,0.826
Julian Champagnie,24.0,82,1932.1283333333333,815,318,111,61,35,74,0.415,0.371,0.904
Julian Phillips,21.0,83,1253.0716666666667,421,192,41,47,24,34,0.441,0.331,0.771
Julian Phillips,21.0,1,30.266666666666666,18,12,0,0,0,0,0.333,0.2,1.0
Julian Strawther,23.0,67,1451.0033333333333,645,150,89,41,17,65,0.432,0.354,0.8
Julie Vanloo,32.0,40,926.3733333333333,294,65,173,19,1,102,0.346,0.324,0.667
Julius Randle,30.0,69,2225.5266666666666,1288,487,323,47,16,196,0.485,0.344,0.806
Junlong Zhu,27.0,3,65.515,5,11,1,0,1,4,0.222,0.25,0.0
Justin Champagnie,24.0,66,1438.5,596,375,68,70,44,63,0.515,0.373,0.684
Justin Edwards,21.0,52,1320.6216666666667,506,173,81,50,20,61,0.452,0.354,0.698
Justin Edwards,21.0,3,93.01833333333333,59,9,6,7,1,5,0.462,0.368,0.75
Justin Harmon,23.0,19,170.16333333333333,74,25,31,10,3,13,0.342,0.333,0.75
Justin Lewis,23.0,25,494.17833333333334,195,115,41,19,13,32,0.411,0.373,0.762
Justin Lewis,23.0,4,47.355,22,14,0,0,0,0,0.545,0.6,1.0
Justin Minaya,26.0,23,183.24833333333333,52,23,14,13,4,7,0.476,0.36,0.5
Justin Minaya,26.0,9,283.95,97,51,26,14,5,18,0.441,0.22,0.571
Justin Moore,25.0,19,390.6616666666667,96,43,23,11,2,19,0.433,0.214,0.625
Justin Moore,25.0,3,16.966666666666665,0,2,2,1,0,0,0.0,0.0,0.0
Justin Powell,24.0,17,340.91333333333336,101,38,36,9,6,10,0.38,0.387,1.0
Justise Winslow,29.0,13,277.6766666666667,175,83,43,17,8,21,0.486,0.349,0.6
Justyn Hamilton,26.0,26,403.64,199,152,29,11,18,23,0.58,0.143,0.52
Jusuf Nurkić,30.0,51,1062.8266666666666,453,398,115,40,34,97,0.477,0.305,0.664
KJ Jones II,24.0,19,194.98,43,20,12,4,1,8,0.441,0.417,0.8
KJ Jones II,24.0,1,9.4,2,1,0,0,0,0,0.5,0.0,0.0
KJ Martin,24.0,43,911.4983333333333,274,125,48,17,22,24,0.552,0.259,0.787
KJ Simpson,22.0,36,842.0833333333334,282,109,112,34,6,56,0.346,0.254,0.82
KJ Simpson,22.0,15,527.5816666666667,314,83,68,20,7,42,0.47,0.409,0.787
KJ Williams,25.0,6,109.525,36,32,3,3,3,7,0.333,0.238,0.7
Kaela Davis,30.0,4,51.516666666666666,12,4,1,1,2,4,0.333,1.0,0.5
Kahleah Copper,30.0,37,1196.5983333333334,782,168,84,29,3,110,0.435,0.314,0.807
Kai Jones,24.0,40,468.37,198,125,25,15,23,18,0.798,0.2,0.719
Kai Jones,24.0,13,401.40166666666664,168,99,23,18,22,17,0.731,0.364,0.882
Kaiden Rice,26.0,12,120.5,42,16,4,2,0,4,0.291,0.227,0.0
Kaiser Gates,28.0,2,29.8,11,3,3,4,0,1,0.3,0.3,1.0
Kalani Brown,28.0,39,516.5383333333333,223,119,41,7,22,48,0.582,0.0,0.661
Kaleb Johnson,28.0,18,198.52666666666667,50,49,13,11,5,13,0.667,0.0,0.222
Kamani Johnson,25.0,29,263.17833333333334,59,56,21,13,7,7,0.525,0.462,0.5
Kamani Johnson,25.0,1,13.108333333333333,2,7,0,0,1,2,0.333,0.0,0.0
Kameron Hankerson,26.0,2,9.616666666666667,5,1,0,0,0,0,0.4,0.333,0.0
Kameron Warrens,25.0,21,301.00166666666667,90,44,9,12,3,12,0.437,0.262,0.667
Kameron Warrens,30.0,1,7.166666666666667,0,2,0,0,0,0,0.0,0.0,0.0
Kamilla Cardoso,24.0,32,875.7716666666666,313,254,54,17,46,49,0.521,0.0,0.726
Karl-Anthony Towns,29.0,72,2516.72,1759,920,222,71,50,192,0.526,0.42,0.829
Karlie Samuelson,30.0,29,711.5366666666666,243,74,62,27,1,25,0.409,0.398,0.923
Karlo Matković,24.0,46,862.7016666666667,368,226,54,25,48,54,0.582,0.315,0.788
Karlo Matković,24.0,1,28.9,22,7,4,2,3,1,0.667,1.0,0.5
Kate Martin,25.0,34,391.86,87,54,30,7,8,21,0.307,0.355,0.917
Katie Lou Samuelson,28.0,37,673.8716666666667,159,85,51,12,9,18,0.349,0.33,0.96
Kavion Pippen,28.0,13,93.61833333333334,35,30,4,2,6,3,0.68,0.0,0.333
Kawhi Leonard,34.0,37,1179.9566666666667,796,219,116,59,17,72,0.498,0.411,0.81
Kayla McBride,33.0,39,1237.2033333333334,586,100,126,49,2,79,0.42,0.407,0.893
Kayla Thornton,32.0,40,809.4866666666667,221,103,27,29,9,23,0.379,0.357,0.846
Keaton Wallace,26.0,36,630.3516666666667,242,66,111,39,12,48,0.421,0.36,0.75
Keaton Wallace,26.0,13,409.45,209,63,68,20,5,26,0.441,0.386,0.818
Keegan Murray,24.0,76,2610.173333333333,942,507,109,61,69,60,0.444,0.343,0.833
Keion Brooks Jr.,24.0,26,855.905,417,164,52,32,24,48,0.439,0.34,0.773
Keion Brooks Jr.,24.0,18,416.3016666666667,181,72,18,11,17,15,0.453,0.278,0.833
Keisei Tominaga,24.0,14,121.70166666666667,76,9,2,0,0,4,0.49,0.469,1.0
Kel'el Ware,21.0,72,1635.72,741,540,69,45,86,74,0.559,0.302,0.683
Keldon Johnson,25.0,77,1837.9966666666667,979,371,125,49,22,77,0.482,0.318,0.773
Kelly Olynyk,34.0,44,890.9983333333333,384,206,128,33,19,76,0.5,0.418,0.769
Kelly Oubre Jr.,29.0,60,2078.19,906,368,108,92,30,80,0.47,0.293,0.751
Kelsey Mitchell,29.0,40,1280.3666666666666,767,99,71,27,7,64,0.468,0.402,0.832
Kelsey Plum,30.0,38,1291.3583333333333,677,98,159,27,1,93,0.423,0.368,0.866
Kenan Blackshear,24.0,3,31.206666666666667,10,7,0,0,0,4,0.333,0.5,0.5
Kenan Blackshear,24.0,2,11.233333333333333,0,1,2,0,0,1,0.0,0.0,0.0
Kendall Brown,22.0,23,803.105,361,117,67,32,15,51,0.541,0.377,0.78
Kendall Brown,22.0,5,113.25833333333334,48,16,11,1,4,12,0.415,0.2,0.706
Kendric Davis,26.0,3,40.36666666666667,9,5,10,4,0,5,0.2,0.167,0.667
Kennedy Burke,28.0,38,459.50666666666666,131,58,33,24,11,27,0.409,0.259,0.667
Kennedy Chandler,22.0,34,726.6466666666666,368,81,152,41,6,56,0.455,0.337,0.72
Kennedy Chandler,22.0,5,119.05833333333334,64,29,14,3,1,7,0.52,0.2,0.647
Kenneth Lofton Jr.,22.0,6,121.60833333333333,52,23,14,8,3,17,0.354,0.2,0.625
Kenny Nwuba,26.0,1,6.846666666666667,0,0,0,0,0,0,0.0,0.0,0.0
Kenrich Williams,30.0,69,1131.5383333333334,436,241,97,43,10,39,0.483,0.386,0.718
Kent Bazemore,35.0,3,79.41166666666666,49,17,8,5,0,1,0.415,0.462,0.778
Kentavious Caldwell-Pope,32.0,77,2279.036666666667,673,169,136,99,34,62,0.439,0.342,0.863
Keon Ellis,25.0,83,2044.1483333333333,704,223,136,124,69,83,0.483,0.426,0.846
